"","logFC","logCPM","LR","PValue","FDR"
"FBgn0031522:CG3285",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265148:lncRNA:CR44217",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0041723:rho-5",-9.41143927113891,14.4593106586031,-2353816.97171002,1,1
"FBti0064218:gypsy{}6157",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060073:G5{}2012",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040508:ACXC",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059738:I{}1677",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031451:CG9961",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063483:INE-1{}5422",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265798:lncRNA:CR44587",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0028910:tRNA:Pro-AGG-1-4",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0003922:snRNA:U2:38ABa",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019820:G2{}462",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019259:gypsy6{}559",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266032:lncRNA:CR44797",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262358:CG43056",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053907:His4:CG33907",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0003430:slp1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0024740:Lip2",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062795:invader3{}4734",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062968:INE-1{}4907",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062645:Ivk{}4584",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060540:Doc{}2479",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031737:obst-E",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264266:lncRNA:CR43766",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011985:tRNA:Ser-AGA-2-3",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053732:sncRNA:430f",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019752:roo{}315",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031721:CG14017",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063394:INE-1{}5333",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262148:lncRNA:CR42874",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063365:INE-1{}5304",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060320:INE-1{}2259",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032809:CG13078",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063613:INE-1{}5552",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0472747_df_nrg:FBtr0472747_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266907:asRNA:CR45367",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063458:INE-1{}5397",-9.41143927113891,14.4579315104775,0,1,1
"RR48839_transposable_element:S{}RR48839",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0286913:CR46413",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060244:H{}2183",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0027600:obst-B",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031728:Hsp60C",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060623:Cr1a{}2562",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019880:F{}579",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053124:CG33124",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0028870:CG4691",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0472723_df_nrg:FBtr0472723_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063493:INE-1{}5432",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266141:asRNA:CR44847",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063507:INE-1{}5446",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062796:INE-1{}4735",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265674:lncRNA:CR44481",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064129:INE-1{}6068",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0283678:Osi21",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051902:Spn28Da",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031920:CG6441",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0028866:CG18420",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031913:CG5958",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064184:INE-1{}6123",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0020429:GluRIIB",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059749:transib2{}1688",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0304213_df_nrg:FBtr0304213_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053831:His1:CG33831",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019156:F{}349",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062255:INE-1{}4194",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266911:asRNA:CR45371",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053903:His4:CG33903",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266831:lncRNA:CR45293",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040967:CG18666",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061509:INE-1{}3448",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031926:CG6739",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0304233_df_nrg:FBtr0304233_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062086:INE-1{}4025",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051700:CR31700",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0004811:fs(2)ltoPP43",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031766:CG9117",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063170:INE-1{}5109",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032929:Mcm10",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063360:INE-1{}5299",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032835:CG16772",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263441:asRNA:CR43464",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063672:1360{}5611",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263872:lncRNA:CR43719",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0259950:CG42460",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032280:CG17105",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032428:Fam92",-9.41143927113891,14.4579315104775,0,1,1
"RR48378_transposable_element:McClintock{}RR48378",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0052463:Tengl2",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0044811:TotF",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053893:His4:CG33893",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064249:INE-1{}6188",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0004620:GluRIIA",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053851:His3:CG33851",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267018:lncRNA:CR45462",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0020906:Jon25Bi",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053648:CG33648",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031877:Hmgcl",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032457:CG15483",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032311:CG12517",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062087:INE-1{}4026",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262620:lncRNA:CR43144",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063586:INE-1{}5525",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064163:INE-1{}6102",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059654:baggins{}1593",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0028516:ZnT35C",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053841:His2A:CG33841",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215093:1360{}6314",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264440:lncRNA:CR43858",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0086033:snoRNA:Me28S-A2486",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032489:CG15480",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263080:CG43348",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063646:INE-1{}5585",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263314:CG43400",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0261830:CG42762",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0250847:CG14034",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264367:lncRNA:CR43819",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031853:TTLL3B",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265948:lncRNA:CR44735",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031986:CG8673",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265957:lncRNA:CR44744",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060679:invader1{}2618",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000075:amd",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0002938:ninaC",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053864:His1:CG33864",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266166:asRNA:CR44872",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083022:snoRNA:Psi18S-640e",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051740:CG31740",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019180:Tabor{}384",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051626:CG31626",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063510:297{}5449",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0026397:Or22b",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019099:Bari1{}282",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063561:gypsy12{}5500",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019832:G5{}494",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0304490_df_nrg:FBtr0304490_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062910:Idefix{}4849",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011294:a5",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0086040:snoRNA:Me28S-A3365",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019152:blood{}344",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0283561:mir-9374",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053876:His2B:CG33876",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263332:asRNA:CR43413",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260453:CG17140",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267915:lncRNA:CR46196",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032312:CG14071",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053281:CG33281",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051926:CG31926",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0019686:lok",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064146:INE-1{}6085",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032853:CG10651",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064201:INE-1{}6140",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0015035:Cyp4e3",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266069:lncRNA:CR44822",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019239:mariner2{}522",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265370:lncRNA:CR44311",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265542:lncRNA:CR44392",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059646:Doc{}1585",-9.41143927113891,14.4579315104775,0,1,1
"RR48370_transposable_element:roo{}RR48370",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266905:lncRNA:CR45365",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060097:invader1{}2036",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264866:lncRNA:CR44057",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266329:lncRNA:CR44994",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063900:INE-1{}5839",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063649:INE-1{}5588",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032740:CG15172",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019857:1360{}542",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062845:S{}4784",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063665:INE-1{}5604",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060633:gtwin{}2572",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063535:Tc1-2{}5474",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032033:CG13392",-9.41143927113891,14.4593692095901,-2296296.41410815,1,1
"FBti0060917:INE-1{}2856",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060629:G5{}2568",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062176:INE-1{}4115",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266031:lncRNA:CR44796",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0065109:ppk11",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032109:CG17005",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267827:lncRNA:CR46148",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0284414:lncRNA:CR46328",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063442:1731{}5381",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266143:asRNA:CR44849",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053846:His1:CG33846",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064117:jockey{}6056",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0304183_df_nrg:FBtr0304183_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053855:His1:CG33855",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265075:lncRNA:CR44186",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266071:lncRNA:CR44824",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060547:HMS-Beagle{}2486",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0287611:lncRNA:CR46480",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085197:CG34168",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266164:lncRNA:CR44870",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000317:ck",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0259229:CG42329",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0472776_df_nrg:FBtr0472776_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062151:INE-1{}4090",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062932:gypsy6{}4871",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011859:tRNA:Gly-GCC-1-1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051643:CG31643",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0004567:slp2",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061980:INE-1{}3919",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063172:INE-1{}5111",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0309735_df_nrg:FBtr0309735_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031496:CG17258",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0028544:Vajk3",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051612:CG31612",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266205:lncRNA:CR44900",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051788:CG31788",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263095:lncRNA:CR43363",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0001170:H2.0",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062754:1360{}4693",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063505:INE-1{}5444",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032416:Gr33a",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265138:Gr22c",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011860:tRNA:Gly-GCC-1-2",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032779:Alp12",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262140:CG42866",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011862:tRNA:Gly-GCC-1-4",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031460:CG15399",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060900:INE-1{}2839",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262786:CG43167",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019827:HB{}482",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019101:roo{}284",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032419:CG17217",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031337:CG14346",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265545:lncRNA:CR44395",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263584:asRNA:CR43609",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040958:Peritrophin-15b",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063486:INE-1{}5425",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267996:asRNA:CR46263",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031622:CG3251",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053809:His3:CG33809",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019151:copia{}342",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0445460_df_nrg:FBtr0445460_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267281:lncRNA:CR45717",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062895:FB{}4834",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262097:lncRNA:CR42850",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265076:lncRNA:CR44187",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019858:invader4{}543",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031571:bark",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031533:CG2772",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264433:CG43851",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266020:lncRNA:CR44785",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266209:lncRNA:CR44904",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0003270:amos",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264362:CG43814",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060718:transib2{}2657",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019199:Doc{}405",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083030:snoRNA:Psi18S-525i",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263866:lncRNA:CR43713",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032577:CG13244",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0002673:twe",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262458:mir-305",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263094:CG43362",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0286927:CR46424",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032495:CG16820",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062843:INE-1{}4782",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263611:lncRNA:CR43620",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032104:aust",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019175:roo{}371",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060317:INE-1{}2256",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032026:CG7627",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062256:INE-1{}4195",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019244:Ivk{}530",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053888:His2B:CG33888",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266844:lncRNA:CR45306",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0287234:slf",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031747:CG9021",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019256:invader2{}555",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267439:asRNA:CR45789",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031517:CG15406",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062692:G4{}4631",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059835:INE-1{}1774",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000182:BicC",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263474:scaRNA:PsiU2-38.40.42",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266896:lncRNA:CR45356",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263079:CG43338",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266318:lncRNA:CR44983",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064196:INE-1{}6135",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083960:CG34124",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063171:INE-1{}5110",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060282:FB{}2221",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053815:His3:CG33815",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032632:CG6380",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051845:asRNA:CR31845",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064095:Cr1a{}6034",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000055:Adh",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0472734_df_nrg:FBtr0472734_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0051634:Oatp26F",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031489:CG17224",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032839:AANATL3",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0013810:Dhc36C",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263843:lncRNA:CR43704",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060551:HMS-Beagle{}2490",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031440:CG15395",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031692:TpnC25D",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062842:INE-1{}4781",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0023415:Acp32CD",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265909:lncRNA:CR44698",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266316:asRNA:CR44981",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031720:CG14013",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083029:snoRNA:Psi18S-525j",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062179:INE-1{}4118",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265790:lncRNA:CR44579",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062266:INE-1{}4205",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032753:CG17572",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267244:lncRNA:CR45684",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0261627:CG42710",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053818:His3:CG33818",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053891:His4:CG33891",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032381:Mal-B1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032016:Mettl14",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032879:CarT",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063459:INE-1{}5398",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040097:lectin-30A",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263082:CG43350",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063710:INE-1{}5649",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265810:asRNA:CR44599",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011274:Dif",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031829:IFT52",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264889:lncRNA:CR44080",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0028537:CG31775",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063644:INE-1{}5583",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060845:INE-1{}2784",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040496:CG17104",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031826:CG9550",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0031249:CG11911",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0067622:LSm-4",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0032406:CG14947",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000061:al",-9.41143927113891,14.4579315104775,0,1,1
