"Gene","PValue","logFC"
"FBgn0267758:asRNA:CR46089",1,-16.6096404744368
"FBgn0020546:lncRNA:iab4",1,-16.6096404744368
"FBgn0039283:danr",1,-9.65249311449712
"FBgn0026162:tRNA:Lys-TTT-2-1",1,-16.6096404744368
"FBgn0037818:CG6465",1,-8.92017935717114
"FBtr0304502_df_nrg:FBtr0304502_df_nrg",1,-16.6096404744368
"FBgn0037492:Dtwd2",1,-16.6096404744368
"FBti0063269:INE-1{}5208",1,-16.6096404744368
"FBgn0039668:Trc8",1,-16.6096404744368
"FBgn0014427:CG11899",0.505704207674635,-8.65831025799077
"FBgn0261286:Mat89Ba",1,-16.6096404744368
"FBti0063749:1360{}5688",1,-16.6096404744368
"FBgn0038282:dpr9",0.947143248233888,-4.83930945574562
"FBgn0038473:Ns1",1,-16.6096404744368
"FBgn0039016:Dcr-1",1,-16.6096404744368
"FBgn0039067:wda",1,-11.2144187970452
"RR43375_transposable_element:INE-1{}RR43375",1,-16.6096404744368
"FBgn0087012:5-HT2A",1,-7.54597509110777
"FBgn0039555:mRpS22",1,-8.43675077520343
"FBgn0053970:osy",1,-9.65249311449712
"FBgn0267711:asRNA:CR46044",1,-11.2144187970452
"FBgn0266243:lncRNA:CR44938",1,-11.2144187970452
"FBti0059725:Dm88{}1664",1,-16.6096404744368
"FBgn0267123:lncRNA:CR45563",1,-16.6096404744368
"FBgn0085326:CG34297",1,-16.6096404744368
"FBti0019390:412{}1375",1,-11.2144187970452
"FBgn0037538:CG3223",1,-8.24473071691295
"FBgn0086768:Pcmt",0.986931049749993,-6.20365562870072
"RR48301_transposable_element:F{}RR48301",1,-16.6096404744368
"FBtr0445494_df_nrg:FBtr0445494_df_nrg",1,-16.6096404744368
"FBgn0038722:Nup58",1,-9.24036125502743
"FBtr0309591_df_nrg:FBtr0309591_df_nrg",1,-16.6096404744368
"FBgn0259244:CG42342",0.302337881559205,-4.48060700612746
"FBgn0037481:MAGE",1,-10.2316618330772
"FBgn0263410:lncRNA:CR43456",1,-16.6096404744368
"FBti0019408:Burdock{}1394",1,-16.6096404744368
"FBti0061004:INE-1{}2943",1,-16.6096404744368
"FBti0019434:297{}1424",1,-16.6096404744368
"FBgn0039810:CG15549",1,-16.6096404744368
"FBgn0040534:Sf3b5",1,-7.15958648893902
"FBgn0014135:bnl",1,-9.65249311449712
"FBgn0039058:VhaAC39-2",1,-16.6096404744368
"FBgn0085308:CG34279",1,-16.6096404744368
"FBti0062423:Fw2{}4362",1,-16.6096404744368
"FBgn0051119:HDAC11",1,-8.43675077520343
"FBgn0037625:CG11768",1,-8.24473071691295
"FBgn0262559:Mdh2",0.491055336598112,-4.04920224875859
"FBgn0051528:CG31528",1,-16.6096404744368
"FBgn0267708:lncRNA:CR46041",1,-16.6096404744368
"RR46358_transposable_element:invader2{}RR46358",1,-11.2144187970452
"FBgn0278600:CG46270",1,-16.6096404744368
"FBgn0038369:Arpc3A",1,-6.16061818104822
"FBgn0039483:CG14259",1,-11.2144187970452
"FBti0063150:Tc3{}5089",1,-16.6096404744368
"FBgn0265039:lncRNA:CR44156",1,-16.6096404744368
"FBti0063162:INE-1{}5101",1,-16.6096404744368
"FBti0062759:INE-1{}4698",1,-16.6096404744368
"FBgn0040679:CG11373",1,-16.6096404744368
"FBgn0267148:lncRNA:CR45588",1,-16.6096404744368
"FBti0062428:X{}4367",1,-16.6096404744368
"FBgn0039663:CG2321",1,-16.6096404744368
"FBgn0046332:gskt",1,-16.6096404744368
"FBgn0046214:vig2",1,-7.24692042053527
"FBti0062078:INE-1{}4017",1,-16.6096404744368
"FBti0215285:baggins{}6507",1,-16.6096404744368
"FBgn0037655:Kcmf1",1,-7.43925248012113
"FBgn0038692:Polr2M",1,-10.2316618330772
"FBgn0263401:CG43447",1,-16.6096404744368
"FBgn0000036:nAChRalpha1",0.956259876557146,-4.89113327752592
"FBgn0266236:lncRNA:CR44931",1,-16.6096404744368
"FBgn0038397:CG10185",1,-16.6096404744368
"FBgn0037467:Ufl1",1,-8.92017935717114
"FBgn0039778:Jon99Fi",1,-16.6096404744368
"FBgn0039169:Spps",1,-16.6096404744368
"FBgn0000015:Abd-B",1,-16.6096404744368
"FBti0063079:gypsy12{}5018",1,-16.6096404744368
"FBgn0010247:Parp",0.992400108219271,-6.00026215095458
"FBgn0037607:CG8036",1,-10.2316618330772
"FBgn0261847:CG42779",1,-16.6096404744368
"FBgn0039449:CG6425",1,-16.6096404744368
"FBgn0037798:CG12817",1,-8.07529202913998
"FBgn0261789:SmD2",1,-7.0772389247769
"FBgn0002542:lds",1,-16.6096404744368
"RR46432_transposable_element:S{}RR46432",1,-16.6096404744368
"FBgn0267208:asRNA:CR45648",1,-16.6096404744368
"FBgn0015790:Rab11",0.767057641134517,-5.7888839820689
"FBgn0053339:CG33339",1,-16.6096404744368
"FBgn0043799:CG31381",1,-11.2144187970452
"FBgn0038450:CG17560",1,-16.6096404744368
"FBti0063714:INE-1{}5653",1,-16.6096404744368
"FBgn0267865:lncRNA:CR46153",1,-16.6096404744368
"FBgn0051570:tRNA:Ala-AGC-2-2",1,-16.6096404744368
"FBti0019429:Doc{}1419",1,-16.6096404744368
"FBgn0086613:Ino80",1,-10.2316618330772
"FBgn0259975:Sfp87B",1,-16.6096404744368
"FBgn0086355:Tpi",0.491132649617509,-3.48740040815829
"FBgn0263547:mir-4944",1,-16.6096404744368
"FBgn0037489:CG1234",1,-8.24473071691295
"FBgn0267768:asRNA:CR46099",1,-16.6096404744368
"FBgn0051098:CG31098",1,-8.92017935717114
"FBgn0037399:Or83c",1,-16.6096404744368
"FBti0062546:INE-1{}4485",1,-16.6096404744368
"FBgn0014869:Pglym78",0.043199989919717,-3.11970502980045
"FBti0020381:hopper{}1383",1,-16.6096404744368
"FBgn0267761:asRNA:CR46092",1,-16.6096404744368
"FBgn0286871:lncRNA:CR46393",1,-16.6096404744368
"FBgn0003884:alphaTub84B",0.337208542171404,-3.36632161781542
"FBgn0042206:GstD10",1,-16.6096404744368
"FBgn0029503:mora",1,-7.78649307004617
"FBgn0037322:Or83a",1,-16.6096404744368
"FBgn0039806:CG15545",1,-16.6096404744368
"FBti0062524:INE-1{}4463",1,-16.6096404744368
"FBti0020330:Dm88{}1295",1,-16.6096404744368
"FBgn0012025:tRNA:Tyr-GTA-1-7",1,-16.6096404744368
"FBgn0051533:CG31533",1,-16.6096404744368
"FBgn0027866:CG9776",1,-8.07529202913998
"FBgn0267222:lncRNA:CR45662",1,-16.6096404744368
"FBgn0039835:mRpL32",1,-8.07529202913998
"FBgn0037703:Kdm3",1,-10.2316618330772
"RR48336_transposable_element:Rt1a{}RR48336",1,-16.6096404744368
"FBgn0038952:CG7069",1,-16.6096404744368
"FBgn0267941:lncRNA:CR46221",1,-16.6096404744368
"FBgn0039085:Ugt303B3",1,-16.6096404744368
"FBgn0026399:Or85e",1,-16.6096404744368
"FBgn0037609:Unc50",1,-8.43675077520343
"FBgn0012028:tRNA:Tyr-GTA-1-4",1,-16.6096404744368
"FBgn0010015:CanA1",1,-16.6096404744368
"FBgn0267130:lncRNA:CR45570",1,-16.6096404744368
"FBgn0260722:lncRNA:CR42549",1,-9.24036125502743
"FBgn0037304:CG1113",1,-10.2316618330772
"FBgn0263782:Hmgcr",1,-8.65831025799077
"FBgn0026563:CG1979",1,-16.6096404744368
"FBgn0051100:CG31100",1,-11.2144187970452
"FBgn0046247:CG5938",1,-6.11882749311455
"FBgn0037739:CG12948",1,-8.24473071691295
"FBgn0039671:CG11470",1,-16.6096404744368
"FBgn0086610:CG33342",1,-16.6096404744368
"FBgn0039157:Myo95E",1,-16.6096404744368
"FBgn0037291:CG14662",1,-16.6096404744368
"FBgn0039437:TwdlL",1,-16.6096404744368
"FBgn0039118:CG10208",1,-9.24036125502743
"FBtr0309594_df_nrg:FBtr0309594_df_nrg",1,-16.6096404744368
"FBgn0038404:CG8925",1,-16.6096404744368
"FBgn0043043:Desat2",1,-16.6096404744368
"FBgn0261814:lncRNA:CR42756",1,-16.6096404744368
"FBti0061786:1360{}3725",1,-16.6096404744368
"FBgn0267191:lncRNA:CR45631",1,-16.6096404744368
"FBti0061689:INE-1{}3628",1,-16.6096404744368
"FBgn0039862:kek6",1,-6.99933895378183
"FBgn0039367:CG17197",1,-16.6096404744368
"FBgn0261860:CG42789",1,-16.6096404744368
"FBti0059892:HB{}1831",1,-16.6096404744368
"FBgn0015781:P5cr",1,-6.29378483848943
"FBgn0265169:asRNA:CR44238",1,-16.6096404744368
"FBgn0039158:TBC1d7",1,-9.24036125502743
"FBgn0011970:tRNA:Ser-GCT-2-1",1,-16.6096404744368
"FBgn0004107:Cdk2",1,-8.24473071691295
"FBti0019366:mdg3{}1351",1,-16.6096404744368
"FBgn0039193:CG13613",1,-16.6096404744368
"FBgn0039251:Trf4-2",1,-16.6096404744368
"FBgn0039854:CG1635",1,-6.49292597355207
"FBgn0051141:CG31141",1,-16.6096404744368
"FBgn0038388:CG4287",1,-7.66122764926626
"FBgn0039313:CG11892",1,-16.6096404744368
"FBgn0042710:Hex-t2",1,-16.6096404744368
"FBti0059784:INE-1{}1723",1,-16.6096404744368
"FBti0020368:invader1{}1334",1,-16.6096404744368
"FBgn0037342:CG2931",1,-7.92367810469449
"FBgn0038592:CG18599",1,-9.65249311449712
"FBgn0039354:Lgr3",1,-10.2316618330772
"FBgn0024963:GluClalpha",0.000121264563703267,-4.48060700612746
"FBgn0267683:lncRNA:CR46019",1,-16.6096404744368
"FBti0061724:INE-1{}3663",1,-16.6096404744368
"FBgn0083971:CG34135",1,-16.6096404744368
"FBgn0038102:CG14383",1,-16.6096404744368
"FBgn0038535:alt",0.733612752242949,-8.07529202913998
"FBgn0264357:SNF4Agamma",1,-6.66268856020116
"FBgn0027492:wdb",0.808860635377761,-4.87365100872243
"FBgn0039194:CG13614",1,-16.6096404744368
"FBgn0026380:Prosbeta3",1,-6.92543066547546
"FBti0061901:INE-1{}3840",1,-16.6096404744368
"FBgn0262995:lncRNA:CR43303",1,-16.6096404744368
"FBgn0262411:mir-92a",1,-16.6096404744368
"FBgn0267229:lncRNA:CR45669",1,-9.65249311449712
"FBgn0038042:Scgbeta",1,-6.00026215095458
"FBti0063930:INE-1{}5869",1,-16.6096404744368
"FBgn0004595:pros",0.00426442571694532,-1.83543403604924
"FBgn0038651:Epg5",1,-11.2144187970452
"FBgn0038571:CG7215",1,-16.6096404744368
"FBgn0020385:pug",1,-16.6096404744368
"FBgn0037761:CG8534",1,-16.6096404744368
"RR46410_transposable_element:1360{}RR46410",1,-16.6096404744368
"FBti0063829:jockey{}5768",1,-16.6096404744368
"FBgn0037876:CG4820",1,-8.92017935717114
"FBgn0003861:trp",1,-9.65249311449712
"FBgn0266415:lncRNA:CR45055",1,-16.6096404744368
"FBgn0260462:CtsF",1,-5.75648022962831
"FBgn0001281:janB",1,-16.6096404744368
"FBgn0024912:agt",1,-16.6096404744368
"FBgn0039467:CG14253",1,-11.2144187970452
"FBgn0259831:CG34309",1,-16.6096404744368
"FBgn0026250:eIF1A",0.15625688725414,-4.11957963473208
"FBgn0038893:Archease",1,-8.43675077520343
"FBgn0037448:CG15186",1,-11.2144187970452
"FBgn0267109:asRNA:CR45549",1,-11.2144187970452
"FBgn0262982:CG43290",1,-16.6096404744368
"FBgn0038436:Gyc89Db",1,-16.6096404744368
"FBgn0038979:tHMG2",1,-16.6096404744368
"FBgn0025781:Cdc16",1,-16.6096404744368
"FBgn0262010:CG42828",1,-16.6096404744368
"FBgn0038845:Alp5",1,-16.6096404744368
"FBgn0004510:Ets97D",1,-10.2316618330772
"FBgn0039581:Moca-cyp",1,-8.24473071691295
"FBti0062502:INE-1{}4441",1,-16.6096404744368
"FBgn0264563:CG43935",1,-16.6096404744368
"FBgn0266173:pre-mod(mdg4)-K",1,-16.6096404744368
"FBgn0037720:CG8312",1,-10.2316618330772
"FBgn0051081:TwdlR",1,-16.6096404744368
"FBgn0265253:asRNA:CR44267",1,-16.6096404744368
"FBgn0262582:cic",1,-5.54799860031202
"FBgn0038114:CG11670",1,-16.6096404744368
"FBgn0037713:CG16790",1,-10.2316618330772
"FBgn0264901:lncRNA:CR44092",1,-11.2144187970452
"FBti0060337:1360{}2276",1,-16.6096404744368
"FBgn0039187:CG6454",1,-9.65249311449712
"FBgn0005671:Vha55",0.921703768964516,-4.04920224875859
"FBgn0267385:PyK",0.0713352532324806,-3.05423675617941
"FBgn0039043:CG17121",1,-9.65249311449712
"FBgn0039215:CG6695",1,-11.2144187970452
"FBgn0038953:CG18596",1,-11.2144187970452
"FBti0019395:H{}1380",1,-16.6096404744368
"FBgn0039670:CG7567",1,-16.6096404744368
"FBgn0266579:tau",0.857189544785276,-6.24801651992264
"FBgn0024555:flfl",1,-8.65831025799077
"FBgn0264982:lncRNA:CR44133",1,-16.6096404744368
"FBti0062755:INE-1{}4694",1,-16.6096404744368
"FBgn0038611:CG14309",1,-16.6096404744368
"FBgn0037814:CG6325",1,-10.2316618330772
"FBgn0037900:CG5276",1,-9.65249311449712
"FBti0019340:jockey{}1268",1,-16.6096404744368
"FBgn0265380:asRNA:CR44321",1,-16.6096404744368
"FBtr0304229_df_nrg:FBtr0304229_df_nrg",1,-16.6096404744368
"FBgn0038643:CG14300",1,-16.6096404744368
"FBgn0086059:snoRNA:Me18S-C1280",1,-16.6096404744368
"FBgn0002441:l(3)mbt",1,-8.92017935717114
"FBgn0038053:CG18549",1,-5.66341957080219
"FBgn0023212:EloB",1,-6.99933895378183
"FBgn0261838:pre-mod(mdg4)-Z",1,-16.6096404744368
"FBgn0038820:CG4000",1,-16.6096404744368
"FBgn0019828:dj",1,-16.6096404744368
"FBgn0039336:CG4553",1,-9.65249311449712
"FBgn0265318:asRNA:CR44291",1,-16.6096404744368
"FBgn0063649:CG6006",0.938216808237085,-6.7880865710527
"FBgn0051588:tRNA:Phe-GAA-1-6",1,-16.6096404744368
"FBgn0038421:CG17931",1,-9.65249311449712
"FBti0019380:412{}1365",1,-16.6096404744368
"FBgn0039261:Ythdf",1,-8.65831025799077
"FBgn0264912:lncRNA:CR44103",1,-16.6096404744368
"FBgn0051029:CG31029",1,-16.6096404744368
"FBgn0267210:lncRNA:CR45650",1,-16.6096404744368
"FBgn0039577:CG12516",1,-16.6096404744368
"FBgn0263537:mir-4951",1,-16.6096404744368
"FBgn0038377:CG9632",1,-16.6096404744368
"FBti0062734:INE-1{}4673",1,-16.6096404744368
"FBti0019402:roo{}1388",1,-16.6096404744368
"FBgn0261808:cu",1,-8.07529202913998
"FBgn0039366:CG17198",1,-16.6096404744368
"FBgn0267147:lncRNA:CR45587",1,-16.6096404744368
"FBgn0037647:RagA-B",1,-10.2316618330772
"FBgn0039210:CG13625",1,-8.07529202913998
"FBgn0039213:atl",1,-8.43675077520343
"FBti0019338:HMS-Beagle{}1266",1,-16.6096404744368
"FBti0019313:Tirant{}1231",1,-16.6096404744368
"FBti0215190:1360{}6411",1,-16.6096404744368
"FBgn0264906:lncRNA:CR44097",1,-16.6096404744368
"FBgn0038002:CG12256",1,-16.6096404744368
"FBgn0039832:CG15563",1,-16.6096404744368
"FBgn0037433:CG17919",1,-10.2316618330772
"FBgn0266064:GlyS",1,-7.54597509110777
"FBgn0038821:CG17267",1,-16.6096404744368
"FBgn0261287:ymp",1,-16.6096404744368
"FBgn0010225:Gel",1,-16.6096404744368
"FBti0215203:1360{}6424",1,-11.2144187970452
"FBgn0039099:GILT2",1,-7.78649307004617
"FBgn0037675:HP1e",1,-16.6096404744368
"FBti0019419:Bari1{}1409",1,-16.6096404744368
"FBgn0267785:lncRNA:CR46116",1,-16.6096404744368
"FBgn0038686:CG5555",1,-8.43675077520343
"FBti0019405:copia{}1391",1,-11.2144187970452
"FBgn0039655:CG14507",1,-16.6096404744368
"FBgn0267120:lncRNA:CR45560",1,-16.6096404744368
"FBgn0027562:CG10345",1,-16.6096404744368
"FBgn0038159:CG14369",1,-16.6096404744368
"FBgn0037828:tomboy20",1,-16.6096404744368
"FBgn0037454:CG1137",1,-16.6096404744368
"FBgn0260386:mtg",1,-16.6096404744368
"FBgn0004172:Mst84Da",1,-16.6096404744368
"FBgn0038510:CG14331",1,-16.6096404744368
"FBgn0039704:neo",1,-16.6096404744368
"FBgn0037949:prd1",1,-8.92017935717114
"FBgn0039594:snu",1,-16.6096404744368
"FBgn0262005:CG42823",1,-16.6096404744368
"FBgn0260935:Vps15",1,-7.92367810469449
"FBgn0266454:CG45079",1,-16.6096404744368
"FBgn0053783:CG33783",1,-16.6096404744368
"FBgn0037920:CG14710",1,-16.6096404744368
"FBgn0260940:lsn",1,-8.92017935717114
"FBgn0039269:veli",0.983290594907347,-3.84802624916037
"FBgn0037746:CG8478",1,-16.6096404744368
"FBgn0039712:CG15514",1,-7.43925248012113
"FBgn0266416:asRNA:CR45056",1,-16.6096404744368
"FBti0020317:springer{}1251",1,-16.6096404744368
"FBgn0262362:CG43060",1,-16.6096404744368
"FBgn0267132:lncRNA:CR45572",1,-16.6096404744368
"FBti0019451:jockey{}1447",1,-16.6096404744368
"FBtr0304403_df_nrg:FBtr0304403_df_nrg",1,-16.6096404744368
"FBgn0039337:MED28",1,-8.07529202913998
"FBgn0051023:tRNA:Leu-TAG-1-2",1,-16.6096404744368
"FBgn0038486:CG5265",1,-16.6096404744368
"FBgn0259215:Ir93a",1,-16.6096404744368
"FBti0063301:diver2{}5240",1,-16.6096404744368
"FBgn0267408:AOX1",1,-11.2144187970452
"FBti0063716:INE-1{}5655",1,-16.6096404744368
"FBgn0000047:Act88F",1,-16.6096404744368
"FBti0019391:blood{}1376",1,-16.6096404744368
"FBtr0472824_df_nrg:FBtr0472824_df_nrg",1,-16.6096404744368
"FBgn0039343:CG5111",1,-16.6096404744368
"FBgn0038196:CG9922",0.352750801500191,-7.43925248012113
"FBgn0250846:glob2",1,-16.6096404744368
"FBgn0039727:Vps13B",1,-16.6096404744368
"FBgn0263565:mir-4950",1,-16.6096404744368
"FBti0019468:copia{}1466",1,-16.6096404744368
"FBgn0040608:CG14246",1,-16.6096404744368
"FBgn0267652:pre-mod(mdg4)-N",1,-16.6096404744368
"FBgn0052939:CG32939",1,-16.6096404744368
"FBgn0038028:CG10035",1,-16.6096404744368
"FBgn0267811:asRNA:CR46136",1,-16.6096404744368
"FBgn0003117:pnr",1,-16.6096404744368
"FBgn0051140:CG31140",0.785078717230202,-4.36617284762166
"FBgn0037224:TwdlF",1,-16.6096404744368
"FBti0215297:G4{}6519",1,-16.6096404744368
"FBgn0264898:lncRNA:CR44089",1,-16.6096404744368
"FBgn0266740:asRNA:CR45213",1,-16.6096404744368
"FBgn0004913:Gnf1",1,-10.2316618330772
"FBgn0037297:CG1116",1,-8.24473071691295
"FBgn0039626:Slu7",1,-8.92017935717114
"FBti0215304:gypsy10{}6526",1,-16.6096404744368
"FBti0061789:1360{}3728",1,-16.6096404744368
"FBgn0263118:tx",1,-16.6096404744368
"FBgn0038275:CG3817",1,-10.2316618330772
"FBgn0039475:CG6277",1,-16.6096404744368
"FBgn0039304:CG10425",1,-9.65249311449712
"FBgn0038167:Lkb1",1,-9.24036125502743
"FBgn0038922:Idh3b",0.0554058880682013,-4.57634388517129
"FBgn0037838:TTLL15",1,-9.65249311449712
"FBgn0051019:CG31019",1,-16.6096404744368
"FBgn0051004:mesh",1,-16.6096404744368
"FBgn0011904:tRNA:Lys-TTT-2-4",1,-16.6096404744368
"FBgn0037689:CG8135",1,-16.6096404744368
"FBgn0267203:lncRNA:CR45643",1,-11.2144187970452
"FBti0063926:INE-1{}5865",1,-16.6096404744368
"FBgn0037974:CG12224",1,-16.6096404744368
"FBgn0039153:GatB",1,-9.65249311449712
"FBgn0011966:tRNA:Arg-TCG-2-3",1,-16.6096404744368
"FBgn0038057:Polr3C",1,-10.2316618330772
"FBgn0051157:CG31157",1,-9.65249311449712
"FBgn0046886:Gr98c",1,-16.6096404744368
"FBgn0038968:CG12499",1,-16.6096404744368
"FBgn0039342:CG5107",1,-16.6096404744368
"FBgn0045469:Gr93c",1,-16.6096404744368
"FBgn0264986:asRNA:CR44137",1,-10.2316618330772
"FBgn0051321:CG31321",1,-16.6096404744368
"FBgn0037670:Ibf1",1,-8.92017935717114
"FBti0019399:S2{}1385",1,-16.6096404744368
"FBgn0039064:CG4467",4.33285962901125e-15,-5.8907052339932
"FBgn0266233:lncRNA:CR44928",1,-16.6096404744368
"FBgn0016754:sba",1,-7.92367810469449
"FBgn0039490:CG5882",1,-16.6096404744368
"FBgn0267926:lncRNA:CR46207",1,-16.6096404744368
"FBgn0003065:CG2150",1,-16.6096404744368
"FBgn0038131:CG15888",1,-16.6096404744368
"FBgn0259212:cno",1,-7.78649307004617
"FBgn0053333:CG33333",1,-16.6096404744368
"FBgn0038359:CG5614",1,-16.6096404744368
"FBti0062076:INE-1{}4015",1,-16.6096404744368
"FBgn0012026:tRNA:Tyr-GTA-1-6",1,-16.6096404744368
"FBgn0083969:CG34133",1,-9.65249311449712
"FBgn0267866:CR46154",1,-16.6096404744368
"FBgn0286926:CR46423",1,-16.6096404744368
"FBgn0001255:ImpE3",1,-11.2144187970452
"FBgn0039200:CG13616",1,-16.6096404744368
"FBgn0039466:CG5521",1,-7.78649307004617
"FBgn0262483:Rbp",1,-5.8907052339932
"FBgn0039740:ZIPIC",1,-16.6096404744368
"FBgn0051523:CG31523",1,-9.65249311449712
"FBgn0037912:sea",1,-16.6096404744368
"FBgn0039234:Nct",1,-16.6096404744368
"FBgn0039128:CG13599",1,-16.6096404744368
"FBgn0039510:CG3339",1,-16.6096404744368
"FBti0062133:Cr1a{}4072",1,-16.6096404744368
"FBti0019401:F{}1387",1,-16.6096404744368
"FBgn0004187:snRNA:U1:95Cc",1,-16.6096404744368
"FBgn0288846:unc-45",1,-9.65249311449712
"FBgn0267675:lncRNA:CR46011",1,-16.6096404744368
"FBgn0039348:Npl4",1,-10.2316618330772
"FBgn0039680:Cap-D2",1,-16.6096404744368
"FBgn0038200:CG9920",1,-16.6096404744368
"FBgn0039424:ppk15",1,-16.6096404744368
"FBti0020310:G5{}1227",1,-16.6096404744368
"FBgn0037415:Osi8",1,-16.6096404744368
"FBgn0037506:Mics1",1,-16.6096404744368
"FBgn0266178:pre-mod(mdg4)-B",1,-11.2144187970452
"FBgn0085382:CG34353",1,-6.99933895378183
"FBgn0051288:CG31288",1,-16.6096404744368
"FBgn0039792:CG2267",1,-16.6096404744368
"FBgn0037755:CG12945",1,-8.43675077520343
"FBgn0039411:dysf",1,-16.6096404744368
"FBgn0053512:dpr4",1,-16.6096404744368
"FBgn0260226:CG42500",1,-16.6096404744368
"FBti0061757:gypsy{}3696",1,-16.6096404744368
"FBgn0038160:CG9759",1,-16.6096404744368
"FBgn0263460:snoRNA:CG31191-a",1,-16.6096404744368
"FBti0019356:297{}1289",1,-16.6096404744368
"FBgn0038869:Smyd5",1,-9.24036125502743
"FBti0062454:INE-1{}4393",1,-16.6096404744368
"FBgn0037981:Spt3",1,-8.92017935717114
"FBgn0051373:CG31373",1,-16.6096404744368
"FBgn0037358:elm",0.659002363237344,-4.85637805242598
"FBgn0265381:lncRNA:CR44322",1,-16.6096404744368
"FBgn0039771:Osi23",1,-16.6096404744368
"FBgn0286071:AdamTS-A",1,-16.6096404744368
"FBti0061732:INE-1{}3671",1,-16.6096404744368
"FBti0059786:INE-1{}1725",1,-16.6096404744368
"FBgn0042104:CG18747",1,-16.6096404744368
"FBgn0037555:Ada2b",1,-16.6096404744368
"FBgn0262143:CG42869",1,-16.6096404744368
"FBti0061580:INE-1{}3519",1,-16.6096404744368
"FBgn0287589:CG46459",1,-16.6096404744368
"FBtr0304397_df_nrg:FBtr0304397_df_nrg",1,-16.6096404744368
"FBgn0285993:hpRNA:CR46343",1,-16.6096404744368
"FBgn0040607:CG14244",1,-16.6096404744368
"FBgn0083055:snoRNA:Psi18S-1295",1,-16.6096404744368
"FBgn0038248:CG7886",1,-16.6096404744368
"FBgn0000455:Dip-C",1,-11.2144187970452
"FBgn0262389:mir-1017",1,-16.6096404744368
"FBgn0038737:Mrm2",1,-7.92367810469449
"FBgn0003944:Ubx",1,-16.6096404744368
"FBti0061737:INE-1{}3676",1,-16.6096404744368
"FBgn0267114:lncRNA:CR45554",1,-16.6096404744368
"FBgn0266240:lncRNA:CR44935",1,-16.6096404744368
"FBgn0263289:scrib",1,-7.0772389247769
"FBgn0263451:asRNA:CR43474",1,-16.6096404744368
"FBgn0051579:tRNA:Ala-AGC-2-7",1,-16.6096404744368
"FBgn0037873:SdhC",0.0267855964917218,-4.22647554806694
"FBgn0044871:Gos28",1,-9.24036125502743
"FBgn0039808:CG12071",1,-6.49292597355207
"FBti0059805:INE-1{}1744",1,-16.6096404744368
"FBgn0039259:EMC6",1,-6.7880865710527
"FBgn0000246:c(3)G",1,-16.6096404744368
"FBgn0038078:CG14391",1,-16.6096404744368
"FBgn0039002:CG17625",1,-16.6096404744368
"FBgn0051342:CG31342",1,-11.2144187970452
"FBgn0038683:CG11779",1,-8.07529202913998
"FBgn0083986:CG34150",1,-6.66268856020116
"FBgn0037456:CG1138",1,-16.6096404744368
"FBti0063750:INE-1{}5689",1,-16.6096404744368
"FBgn0038951:Polr3F",1,-9.65249311449712
"FBgn0037894:Ipo9",1,-16.6096404744368
"FBgn0261583:CG42693",1,-16.6096404744368
"FBti0063833:INE-1{}5772",1,-16.6096404744368
"FBgn0039601:CG1523",1,-9.65249311449712
"FBgn0286075:DNAlig3",1,-9.65249311449712
"FBti0063159:INE-1{}5098",1,-16.6096404744368
"FBgn0028499:CG7985",0.943108731976646,-7.66122764926626
"FBtr0472818_df_nrg:FBtr0472818_df_nrg",1,-16.6096404744368
"FBti0020329:G5{}1291",1,-16.6096404744368
"FBgn0051418:CG31418",1,-16.6096404744368
"RR48343_transposable_element:invader3{}RR48343",1,-16.6096404744368
"FBgn0004901:Prat",1,-16.6096404744368
"FBgn0082975:snoRNA:Psi28S-3305b",1,-16.6096404744368
"FBgn0267948:lncRNA:CR46228",1,-16.6096404744368
"FBgn0266578:lncRNA:CR45109",1,-16.6096404744368
"FBtr0309683_df_nrg:FBtr0309683_df_nrg",1,-16.6096404744368
"FBti0061545:INE-1{}3484",1,-16.6096404744368
"FBgn0267160:asRNA:CR45600",1,-16.6096404744368
"FBgn0051450:mRpS18A",1,-6.20365562870072
"FBgn0037753:CG12947",1,-16.6096404744368
"FBti0019445:297{}1440",1,-16.6096404744368
"FBgn0266260:lncRNA:CR44955",1,-16.6096404744368
"FBgn0267567:asRNA:CR45907",1,-16.6096404744368
"FBgn0013972:Gycalpha99B",0.938502521756536,-4.67888825807097
"FBgn0263929:jvl",1,-6.7880865710527
"FBgn0038641:ChT",1,-6.92543066547546
"FBgn0051002:Ugt35D1",1,-16.6096404744368
"FBgn0267944:lncRNA:CR46224",1,-16.6096404744368
"FBgn0001280:janA",1,-7.54597509110777
"FBgn0267676:asRNA:CR46012",1,-16.6096404744368
"FBgn0039543:CROT",1,-10.2316618330772
"FBgn0038400:Mic26-27",0.529647181106639,-4.12991977478749
"FBgn0022344:CG10340",0.350321608486646,-5.41560751395203
"FBgn0285912:mah",1,-16.6096404744368
"FBgn0261993:CG42811",1,-16.6096404744368
"FBti0019400:Bari1{}Cyp12a4[Bari1-1386]",1,-16.6096404744368
"FBgn0027620:Acf",1,-8.65831025799077
